date,fund_house,isin_div_reinvestment,isin_growth,nav,scheme_category,scheme_code,scheme_name,scheme_type
03-09-2025,SBI Mutual Fund,,INF200K01T51,197.63250,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
02-09-2025,SBI Mutual Fund,,INF200K01T51,196.23670,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
01-09-2025,SBI Mutual Fund,,INF200K01T51,195.73430,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
31-08-2025,SBI Mutual Fund,,INF200K01T51,193.75370,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
29-08-2025,SBI Mutual Fund,,INF200K01T51,193.75320,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
28-08-2025,SBI Mutual Fund,,INF200K01T51,194.48930,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
26-08-2025,SBI Mutual Fund,,INF200K01T51,195.59460,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
25-08-2025,SBI Mutual Fund,,INF200K01T51,198.78050,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
22-08-2025,SBI Mutual Fund,,INF200K01T51,199.11560,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
21-08-2025,SBI Mutual Fund,,INF200K01T51,200.05540,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
20-08-2025,SBI Mutual Fund,,INF200K01T51,198.84770,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
19-08-2025,SBI Mutual Fund,,INF200K01T51,198.03890,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
18-08-2025,SBI Mutual Fund,,INF200K01T51,196.92030,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
14-08-2025,SBI Mutual Fund,,INF200K01T51,193.41310,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
13-08-2025,SBI Mutual Fund,,INF200K01T51,192.92220,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
12-08-2025,SBI Mutual Fund,,INF200K01T51,192.70500,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
11-08-2025,SBI Mutual Fund,,INF200K01T51,193.15840,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
08-08-2025,SBI Mutual Fund,,INF200K01T51,191.95750,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
07-08-2025,SBI Mutual Fund,,INF200K01T51,193.00640,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
06-08-2025,SBI Mutual Fund,,INF200K01T51,193.57560,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
05-08-2025,SBI Mutual Fund,,INF200K01T51,194.97310,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
04-08-2025,SBI Mutual Fund,,INF200K01T51,195.65360,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
01-08-2025,SBI Mutual Fund,,INF200K01T51,194.95480,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
31-07-2025,SBI Mutual Fund,,INF200K01T51,197.48900,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
30-07-2025,SBI Mutual Fund,,INF200K01T51,198.45080,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
29-07-2025,SBI Mutual Fund,,INF200K01T51,197.81460,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
28-07-2025,SBI Mutual Fund,,INF200K01T51,197.46290,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
25-07-2025,SBI Mutual Fund,,INF200K01T51,199.43490,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
24-07-2025,SBI Mutual Fund,,INF200K01T51,202.72100,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
23-07-2025,SBI Mutual Fund,,INF200K01T51,203.90430,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
22-07-2025,SBI Mutual Fund,,INF200K01T51,203.37140,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
21-07-2025,SBI Mutual Fund,,INF200K01T51,203.80280,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
18-07-2025,SBI Mutual Fund,,INF200K01T51,204.03560,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
17-07-2025,SBI Mutual Fund,,INF200K01T51,204.90430,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
16-07-2025,SBI Mutual Fund,,INF200K01T51,203.68350,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
15-07-2025,SBI Mutual Fund,,INF200K01T51,203.92680,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
14-07-2025,SBI Mutual Fund,,INF200K01T51,202.01890,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
11-07-2025,SBI Mutual Fund,,INF200K01T51,201.26060,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
10-07-2025,SBI Mutual Fund,,INF200K01T51,201.59850,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
09-07-2025,SBI Mutual Fund,,INF200K01T51,201.32870,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
08-07-2025,SBI Mutual Fund,,INF200K01T51,200.43960,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
07-07-2025,SBI Mutual Fund,,INF200K01T51,200.32350,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
04-07-2025,SBI Mutual Fund,,INF200K01T51,200.67620,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
03-07-2025,SBI Mutual Fund,,INF200K01T51,200.01860,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
02-07-2025,SBI Mutual Fund,,INF200K01T51,199.34090,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
01-07-2025,SBI Mutual Fund,,INF200K01T51,200.26720,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
30-06-2025,SBI Mutual Fund,,INF200K01T51,200.31780,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
27-06-2025,SBI Mutual Fund,,INF200K01T51,198.06880,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
26-06-2025,SBI Mutual Fund,,INF200K01T51,197.22860,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
25-06-2025,SBI Mutual Fund,,INF200K01T51,197.44050,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
24-06-2025,SBI Mutual Fund,,INF200K01T51,194.48380,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
23-06-2025,SBI Mutual Fund,,INF200K01T51,192.97300,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
20-06-2025,SBI Mutual Fund,,INF200K01T51,192.58720,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
19-06-2025,SBI Mutual Fund,,INF200K01T51,192.15350,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
18-06-2025,SBI Mutual Fund,,INF200K01T51,194.74980,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
17-06-2025,SBI Mutual Fund,,INF200K01T51,194.49760,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
16-06-2025,SBI Mutual Fund,,INF200K01T51,194.31170,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
13-06-2025,SBI Mutual Fund,,INF200K01T51,193.87020,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
12-06-2025,SBI Mutual Fund,,INF200K01T51,194.31590,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
11-06-2025,SBI Mutual Fund,,INF200K01T51,196.31550,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
10-06-2025,SBI Mutual Fund,,INF200K01T51,196.32030,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
09-06-2025,SBI Mutual Fund,,INF200K01T51,196.22680,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
06-06-2025,SBI Mutual Fund,,INF200K01T51,194.43670,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
05-06-2025,SBI Mutual Fund,,INF200K01T51,193.46220,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
04-06-2025,SBI Mutual Fund,,INF200K01T51,193.32410,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
03-06-2025,SBI Mutual Fund,,INF200K01T51,193.35580,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
02-06-2025,SBI Mutual Fund,,INF200K01T51,193.01410,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
31-05-2025,SBI Mutual Fund,,INF200K01T51,192.67840,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
30-05-2025,SBI Mutual Fund,,INF200K01T51,192.67720,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
29-05-2025,SBI Mutual Fund,,INF200K01T51,192.49060,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
28-05-2025,SBI Mutual Fund,,INF200K01T51,192.23220,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
27-05-2025,SBI Mutual Fund,,INF200K01T51,191.69150,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
26-05-2025,SBI Mutual Fund,,INF200K01T51,192.01160,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
23-05-2025,SBI Mutual Fund,,INF200K01T51,190.74280,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
22-05-2025,SBI Mutual Fund,,INF200K01T51,190.22970,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
21-05-2025,SBI Mutual Fund,,INF200K01T51,190.27080,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
20-05-2025,SBI Mutual Fund,,INF200K01T51,190.16200,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
19-05-2025,SBI Mutual Fund,,INF200K01T51,192.00150,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
16-05-2025,SBI Mutual Fund,,INF200K01T51,190.55430,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
15-05-2025,SBI Mutual Fund,,INF200K01T51,189.77160,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
14-05-2025,SBI Mutual Fund,,INF200K01T51,188.34010,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
13-05-2025,SBI Mutual Fund,,INF200K01T51,185.91990,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
12-05-2025,SBI Mutual Fund,,INF200K01T51,185.51940,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
09-05-2025,SBI Mutual Fund,,INF200K01T51,180.30790,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
08-05-2025,SBI Mutual Fund,,INF200K01T51,181.21480,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
07-05-2025,SBI Mutual Fund,,INF200K01T51,182.51470,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
06-05-2025,SBI Mutual Fund,,INF200K01T51,180.87420,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
05-05-2025,SBI Mutual Fund,,INF200K01T51,183.67000,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
02-05-2025,SBI Mutual Fund,,INF200K01T51,181.67630,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
30-04-2025,SBI Mutual Fund,,INF200K01T51,181.85270,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
29-04-2025,SBI Mutual Fund,,INF200K01T51,184.47490,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
28-04-2025,SBI Mutual Fund,,INF200K01T51,184.79840,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
25-04-2025,SBI Mutual Fund,,INF200K01T51,184.38920,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
24-04-2025,SBI Mutual Fund,,INF200K01T51,187.44420,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
23-04-2025,SBI Mutual Fund,,INF200K01T51,187.49180,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
22-04-2025,SBI Mutual Fund,,INF200K01T51,187.45940,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
21-04-2025,SBI Mutual Fund,,INF200K01T51,186.10860,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
17-04-2025,SBI Mutual Fund,,INF200K01T51,183.49400,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
16-04-2025,SBI Mutual Fund,,INF200K01T51,182.67970,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
15-04-2025,SBI Mutual Fund,,INF200K01T51,181.46880,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
11-04-2025,SBI Mutual Fund,,INF200K01T51,177.35900,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
09-04-2025,SBI Mutual Fund,,INF200K01T51,173.40240,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
08-04-2025,SBI Mutual Fund,,INF200K01T51,174.61980,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
07-04-2025,SBI Mutual Fund,,INF200K01T51,171.89300,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
04-04-2025,SBI Mutual Fund,,INF200K01T51,176.88530,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
03-04-2025,SBI Mutual Fund,,INF200K01T51,181.02050,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
02-04-2025,SBI Mutual Fund,,INF200K01T51,180.50400,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
01-04-2025,SBI Mutual Fund,,INF200K01T51,178.30730,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
31-03-2025,SBI Mutual Fund,,INF200K01T51,178.56280,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
28-03-2025,SBI Mutual Fund,,INF200K01T51,178.55480,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
27-03-2025,SBI Mutual Fund,,INF200K01T51,178.65350,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
26-03-2025,SBI Mutual Fund,,INF200K01T51,178.86170,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
25-03-2025,SBI Mutual Fund,,INF200K01T51,181.14990,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
24-03-2025,SBI Mutual Fund,,INF200K01T51,181.66260,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
21-03-2025,SBI Mutual Fund,,INF200K01T51,179.87650,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
20-03-2025,SBI Mutual Fund,,INF200K01T51,177.25460,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
19-03-2025,SBI Mutual Fund,,INF200K01T51,176.27700,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
18-03-2025,SBI Mutual Fund,,INF200K01T51,174.30650,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
17-03-2025,SBI Mutual Fund,,INF200K01T51,170.84150,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
13-03-2025,SBI Mutual Fund,,INF200K01T51,170.44540,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
12-03-2025,SBI Mutual Fund,,INF200K01T51,170.91270,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
11-03-2025,SBI Mutual Fund,,INF200K01T51,170.81180,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
10-03-2025,SBI Mutual Fund,,INF200K01T51,171.88780,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
07-03-2025,SBI Mutual Fund,,INF200K01T51,173.64640,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
06-03-2025,SBI Mutual Fund,,INF200K01T51,173.05460,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
05-03-2025,SBI Mutual Fund,,INF200K01T51,170.53780,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
04-03-2025,SBI Mutual Fund,,INF200K01T51,167.41440,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
03-03-2025,SBI Mutual Fund,,INF200K01T51,166.53630,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
28-02-2025,SBI Mutual Fund,,INF200K01T51,167.27530,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
27-02-2025,SBI Mutual Fund,,INF200K01T51,169.27610,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
25-02-2025,SBI Mutual Fund,,INF200K01T51,170.57720,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
24-02-2025,SBI Mutual Fund,,INF200K01T51,171.02810,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
21-02-2025,SBI Mutual Fund,,INF200K01T51,173.19400,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
20-02-2025,SBI Mutual Fund,,INF200K01T51,173.72510,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
19-02-2025,SBI Mutual Fund,,INF200K01T51,172.85420,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
18-02-2025,SBI Mutual Fund,,INF200K01T51,170.63510,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
17-02-2025,SBI Mutual Fund,,INF200K01T51,172.60170,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
14-02-2025,SBI Mutual Fund,,INF200K01T51,173.70270,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
13-02-2025,SBI Mutual Fund,,INF200K01T51,177.22140,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
12-02-2025,SBI Mutual Fund,,INF200K01T51,178.06730,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
11-02-2025,SBI Mutual Fund,,INF200K01T51,178.80970,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
10-02-2025,SBI Mutual Fund,,INF200K01T51,183.49470,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
07-02-2025,SBI Mutual Fund,,INF200K01T51,186.60010,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
06-02-2025,SBI Mutual Fund,,INF200K01T51,188.22360,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
05-02-2025,SBI Mutual Fund,,INF200K01T51,188.00120,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
04-02-2025,SBI Mutual Fund,,INF200K01T51,187.74020,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
03-02-2025,SBI Mutual Fund,,INF200K01T51,186.58870,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
31-01-2025,SBI Mutual Fund,,INF200K01T51,185.89270,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
30-01-2025,SBI Mutual Fund,,INF200K01T51,183.94810,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
29-01-2025,SBI Mutual Fund,,INF200K01T51,184.47400,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
28-01-2025,SBI Mutual Fund,,INF200K01T51,179.99810,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
27-01-2025,SBI Mutual Fund,,INF200K01T51,181.15050,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
24-01-2025,SBI Mutual Fund,,INF200K01T51,184.83570,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
23-01-2025,SBI Mutual Fund,,INF200K01T51,187.60260,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
22-01-2025,SBI Mutual Fund,,INF200K01T51,186.99250,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
21-01-2025,SBI Mutual Fund,,INF200K01T51,189.03020,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
20-01-2025,SBI Mutual Fund,,INF200K01T51,191.86990,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
17-01-2025,SBI Mutual Fund,,INF200K01T51,190.54740,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
16-01-2025,SBI Mutual Fund,,INF200K01T51,191.54610,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
15-01-2025,SBI Mutual Fund,,INF200K01T51,190.29080,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
14-01-2025,SBI Mutual Fund,,INF200K01T51,189.43940,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
13-01-2025,SBI Mutual Fund,,INF200K01T51,187.97080,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
10-01-2025,SBI Mutual Fund,,INF200K01T51,194.09510,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
09-01-2025,SBI Mutual Fund,,INF200K01T51,197.39780,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
08-01-2025,SBI Mutual Fund,,INF200K01T51,199.10830,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
07-01-2025,SBI Mutual Fund,,INF200K01T51,201.51000,Equity Scheme - Small Cap Fund,125497,HDFC Top 100 Direct,Open Ended Schemes
